id,price
257,661.32
258,554.834
259,4194.77
260,1248.969
261,2642.82
262,973.4599000000001
263,15213.308
264,16967.742
265,6462.559
266,5271.406
267,443.174
268,1832.576
269,2436.958
270,735.427
271,986.33
272,6034.881
273,1879.891
274,1027.345
275,950.8118666666666
276,924.886
277,2690.05
278,836.597
279,7573.655
280,6503.789
281,1497.374
282,2315.166
283,10913.0
284,2268.445
285,5792.646
286,5040.112
287,3218.407
288,9719.795
289,1083.7419
290,783.202
291,12057.704
292,661.711
293,456.849
294,767.074
295,9634.138
296,4848.62
297,2050.687
298,1118.276
299,2745.904
300,6238.695
301,2407.706
302,891.949
303,16157.928
304,11171.195
305,604.699
306,1697.721
307,5429.732
308,3474.30075
309,1362.829
310,16771.351
311,3933.883
312,586.433
313,1776.531
314,680.687
315,14239.774
316,1880.249
317,1754.785
318,9416.549
319,4990.5505
320,3864.501
321,2266.803
322,4817.272507142857
323,1875.92995
324,2324.348
325,14496.37
326,8913.784
327,1320.109
328,8028.376333333334
329,4615.343
330,481.224
331,964.951
332,942.969
333,13001.906
334,668.54
335,506.737
336,435.786
337,5208.255
338,4293.426
339,4312.1432
340,1218.445
341,1181.409
342,2085.887
343,2254.981
344,2285.533
345,5403.527
346,1291.946
347,653.716
348,8416.046
349,11875.119
350,6745.143
351,10992.856
352,845.85
353,1005.876
354,1981.435
355,654.247
356,12016.04
357,732.45825
358,2593.716
359,12727.3255
360,2552.769
361,2577.25
362,628.315
363,15105.258
364,7083.188
365,6976.164
366,16679.04606666667
367,4331.084666666667
368,6973.082
369,1884.224
370,1482.526
371,7866.879
372,1820.427
373,16699.116
374,467.383
375,6771.785
376,4301.429
377,6766.379
378,9569.358
379,964.556
380,5315.256
381,856.491
382,793.199
383,4335.137
384,1034.7238666666667
385,9145.717
386,1634.829
387,964.5116666666667
388,854.0079333333333
389,518.359
390,457.402
391,593.062
392,4112.7
393,13179.2924
394,16997.983
395,2976.971
396,2742.298
397,3852.814
398,4286.177
399,2931.149
400,7102.492
401,4074.875
402,1908.534
403,862.099
404,5167.6835
405,2738.382
406,4209.756
407,976.313
408,6334.381
409,786.721
410,4125.696
411,13972.1
412,2257.367
413,4242.83
414,1513.5823333333333
415,1128.366
416,666.311
417,10482.66
418,3776.852
419,1507.675
420,966.472
421,10184.527
422,6744.939
423,2437.207
424,2375.431666666667
425,1412.482
426,9975.235
427,7889.899
428,9945.195
429,900.299
430,845.221
431,959.127
432,13641.3295
433,9684.914
434,1147.275
435,7417.904
436,8837.59
437,8541.554666666667
438,6784.753
439,2504.197
440,5261.87
441,838.183
442,1709.012
443,15124.54
444,734.865
445,14616.698
446,3516.282
447,4432.448
448,909.602
449,901.48
450,1736.596
451,1316.365
452,601.775
453,3956.3075
454,15620.085
455,763.566
456,878.246
457,1055.921
458,3891.571
459,9101.337
460,726.415
461,6406.835666666666
462,14720.524166666666
463,6833.716
464,3242.419
465,16770.394
466,1397.817452380952
467,884.084
468,2656.933
469,11451.3
470,3086.14
471,13557.865166666666
472,2437.81
473,15012.673166666664
474,5117.227
475,1214.744
476,4275.144
477,7732.130399999998
478,4744.753
479,10443.472
480,7389.714
481,4381.431
482,6520.755
483,904.976
484,9492.184
485,10011.15
486,933.364
487,14508.549
488,3091.197
489,489.4316666666667
490,1054.588
491,4744.838
492,9266.716
493,3489.259
494,945.188
495,640.514
496,1090.591
497,2016.34
498,868.593
499,386.059
500,2244.529
501,898.6298333333333
502,952.055
503,944.253
504,963.497
505,740.546
506,7753.777
507,4305.431
508,6788.696
509,5169.042166666666
510,5443.028
511,2649.161
512,1719.064
513,2092.975
514,11856.935
515,6637.219
516,4723.007
517,2999.837
518,2911.005
519,765.034
520,647.186
521,15373.248
522,3238.898
523,2948.273
524,4350.016
525,578.714
526,1124.2776666666668
527,3762.698
528,1759.523
529,989.461
530,1043.527
531,549.636
532,1023.952
533,822.012
534,16720.713
535,897.826
536,3210.005
537,7346.908
538,1064.105
539,7084.117
540,582.683
541,615.436
542,7390.247
543,1189.398
544,1278.957
545,12467.16
546,861.308
547,1961.2118333333335
548,1271.141
549,2174.42
550,527.031
551,13745.228399999998
552,461.938
553,861.415
554,1087.392
555,1875.272
556,674.25
557,537.779
558,1348.551
559,1234.312
560,519.018
561,924.2456
562,2654.712
563,703.799
564,3692.457
565,743.419
566,5318.814
567,1103.4169
568,13081.194
569,9547.093
570,5891.133083333334
571,597.897
572,3760.283
573,5416.945
574,16231.163
575,9612.716
576,792.378
577,8529.058
578,1671.357
579,703.553
580,6774.541
581,1196.443
582,6608.529
583,5738.554
584,5580.984
585,4521.151
586,2361.366
587,618.142
588,5410.441
589,1267.673
590,6552.213
591,4426.14
592,6554.479
593,3001.131
594,1771.98
595,3721.9975
596,2074.218
597,680.701
598,852.327
599,4898.848
600,8660.272
601,6899.532
602,2424.104
603,1842.088
604,5198.733
605,2511.273
606,4068.667
607,4942.402
608,4172.483
609,638.599
610,884.697
611,687.351
612,656.296
613,3536.979
614,3135.576
615,1321.61
616,16219.528
617,5451.469
618,991.37
619,2432.529
620,15032.182
621,4397.421
622,937.976
623,3385.752
624,2276.197
625,641.291
626,2763.047
627,6967.965
628,9304.942
629,582.271
630,5615.930333333333
631,624.207
632,706.801
633,3498.211
634,16040.168
635,925.095
636,2476.288
637,16524.236
638,13270.477
639,1793.27
640,8587.583
641,888.535
642,4989.334
643,2144.713
644,5631.237416666666
645,1008.346
646,3112.56
647,1393.835
648,5696.87
649,10605.573
650,7289.368
651,9089.122
652,1158.434
653,777.881
654,9041.96
655,1952.011
656,7396.684
657,577.281
658,3657.144
659,709.921
660,631.53
661,9506.464
662,455.646
663,660.717
664,2173.926666666667
665,1818.29
666,3200.207
667,554.804
668,6653.677
669,12073.613
670,1013.469
671,1794.662
672,4886.606
673,912.382
674,4071.533
675,6959.298
676,1248.3835
677,2384.1495
678,888.401
679,574.091
680,9434.146
681,962.343
682,988.273
683,12581.296
684,2409.777
685,2097.454
686,756.158
687,13510.225
688,4940.842
689,2804.988
690,605.873
691,942.08
692,1180.524
693,1870.719
694,5989.418
695,606.358
696,1281.19
697,3471.564
698,2625.451
699,5945.9345
700,4491.151
701,9409.282
702,4589.092
703,743.696
704,4263.193
705,14561.7035
706,813.227
707,662.477
708,7558.611
709,1638.55395
710,841.09
711,5626.329
712,712.767
713,5723.2205
714,3008.369
715,11039.65
716,11108.546
717,947.443
718,887.467
719,10402.3705
720,1570.509
721,5093.485
722,600.536
723,1916.598
724,6618.579
725,734.631
726,13437.573
727,2581.423
728,659.814
729,3039.09
730,1866.953
731,932.377
732,667.111
733,1260.0743333333335
734,690.991
735,5499.195
736,3469.957
737,1465.741
738,530.455
739,13644.387
740,1013.456
741,3069.456
742,3320.303
743,1568.553
744,1495.837
745,4196.126
746,5068.005
747,869.907
748,5310.536
749,2631.969666666667
750,8548.507
751,589.585
752,1137.436
753,440.975
754,423.093
755,1266.8586666666667
756,1119.785
757,7500.331
758,6855.346
759,1659.749
760,486.011
761,4947.093
762,6729.22
763,3256.881166666667
764,863.959
765,928.835
766,6520.317
767,1943.591
768,3330.791
769,844.699
770,1568.947
771,5228.249
772,7137.587
773,603.842
774,706.819
775,5730.078
776,711.277
777,9978.191
778,12395.684
779,764.055
780,1271.961
781,1010.93
782,987.613
783,11171.356
784,14244.82
785,496.629
786,970.628
787,4746.713
788,9512.9126
789,2877.1
790,1079.555
791,7068.17
792,4278.04
793,1666.649
794,8316.54
795,672.119
796,7922.7765
797,17355.492
798,13821.067
799,896.5453333333334
800,4113.476
801,9490.204
802,956.385
803,1652.867
804,2728.609
805,7519.549
806,870.943
807,3326.71
808,14034.673
809,5397.749
810,3206.829
811,720.697
812,6746.297
813,4065.414
814,1753.682
815,893.714
816,1697.303
817,1710.808
818,1205.252
819,1115.688
820,15529.677
821,958.288
822,4542.731
823,13447.047
824,590.051
825,1658.562
826,725.084
827,2742.456
828,575.639
829,5174.775
830,890.321
831,2934.888
832,4148.824
833,1325.29
834,852.292
835,5244.939
836,7907.75
837,696.844
838,752.739
839,3075.491
840,4444.786
841,5816.526
842,4757.831
843,921.572
844,10761.888
845,1739.645
846,979.164
847,5317.507
848,964.91
849,730.182
850,2555.091
851,11658.408
852,497.147
853,1886.296
854,1291.721
855,5566.665
856,1880.389
857,11423.618
858,578.215
859,6462.322
860,4857.719
861,2385.884
862,607.16
863,3074.298
864,2033.601
865,553.411
866,6543.986
867,1071.227
868,1966.245
869,4588.929
870,867.346
871,873.788
872,2654.067666666667
873,3284.172
874,1650.225
875,561.285
876,869.011
877,13375.785
878,731.472
879,733.458
880,1380.1
881,5641.795
882,4382.945
883,595.489
884,462.642
885,617.659
886,617.632
887,7006.419
888,13661.052
889,4607.002
890,3250.726
891,5172.258
892,797.655
893,5734.197666666667
894,1113.367
895,1578.354
896,2172.392
897,4605.515
898,637.121
899,13667.178
900,7125.976666666667
901,5313.931
902,2643.064
903,1774.431
904,1646.338
905,713.45
906,4484.224
907,13049.173
908,486.079
909,2180.182
910,789.731
911,9217.258
912,1726.266
913,15846.649
914,4099.79
915,1186.485
916,584.206
917,1266.946
918,710.742
919,2045.204
920,5933.72
921,6702.932
922,583.6485
923,6360.26
924,1933.935
925,12344.629
926,5988.934
927,668.54925
928,6414.699
929,3837.656
930,10649.066
931,814.031
932,4047.95
933,4826.421333333334
934,4668.955
935,7771.878
936,4186.393
937,2165.51
938,6055.436
939,13145.765
940,4627.003
941,1028.523
942,12725.205
943,1021.695
944,812.043
945,2240.536
946,541.641
947,8339.462
948,5264.666
949,4306.0166
950,945.687
951,610.648
952,3583.917
953,14680.667
954,4172.945
955,14893.475
956,921.8706
957,505.035
958,2221.245
959,598.291
960,1298.278
961,7892.797
962,2779.009
963,466.885
964,4028.799
965,2153.969
966,4287.563
967,1002.969
968,3573.894
969,4182.566
970,8922.745
971,2256.136
972,568.175
973,944.699
974,11520.32
975,15004.363
976,1000.615
977,6328.797
978,1454.123
979,2297.701
980,3560.948
981,5401.89
982,4273.292
983,15547.633
984,2063.3
985,3726.3731333333335
986,896.195
987,1012.558
988,6625.154
989,16294.518
990,1182.938
991,701.3535
992,6540.818
993,6900.885
994,708.328
995,4847.036
996,7565.4008
997,1669.324
998,402.03
999,4731.712
1000,8403.012
1001,1038.257
1002,4621.431
1003,485.266
1004,2639.277
1005,488.595
1006,4562.104
1007,8346.0295
1008,4002.1428666666666
1009,674.079
1010,663.363
1011,1645.849
1012,1069.648
1013,812.31
1014,849.026
1015,829.61
1016,979.087
1017,4228.295
1018,848.826
1019,5282.423666666667
1020,2055.741
1021,2401.106
1022,2064.479
1023,4652.296
1024,2242.551
1025,2699.535
1026,12392.803
1027,2518.675
1028,2940.902
1029,2165.226
1030,4465.942
1031,2650.8705
1032,720.891
1033,1863.6633666666667
1034,12266.529
1035,2803.696
1036,4652.706
1037,2435.1683333333335
1038,647.894
1039,575.988
1040,2935.405
1041,2622.577
1042,1300.8645
1043,3854.718
1044,16539.993
1045,15008.354
1046,1014.538
1047,5989.371
1048,6100.3
1049,1028.079
1050,10740.796
1051,4270.358
1052,5381.083
1053,585.916
1054,502.298
1055,3120.523
1056,2184.931
1057,4433.372666666666
1058,613.186
1059,1946.146
1060,16638.964576190476
1061,497.808
1062,574.937
1063,2121.889
1064,1590.759
1065,7489.092
1066,578.387
1067,2434.535
1068,712.025
1069,4386.274
1070,4175.528
1071,1044.893
1072,2251.267
1073,456.467
1074,1821.317
1075,1674.376
1076,3505.755
1077,5799.73
1078,1375.486
1079,3990.306
1080,5546.812
1081,10504.05
1082,1762.967
1083,4508.074
1084,5179.316
1085,595.9055
1086,5327.918
1087,806.1
1088,1257.025
1089,735.881
1090,846.651
1091,3521.993
1092,693.788
1093,860.412
1094,15274.015
1095,3222.347
1096,9721.919
1097,2227.705
1098,769.199
1099,2009.526
1100,835.242
1101,1638.463
1102,2302.397
1103,7872.226
1104,6931.291
1105,859.402
1106,578.263
1107,1039.913
1108,8115.001
1109,11178.792
1110,3104.916
1111,916.443
1112,5184.29
1113,6379.487
1114,5298.599
1115,2677.813
1116,9729.308
1117,1043.9
1118,12814.343
1119,1658.148
1120,541.214
1121,1390.785
1122,1166.959
1123,2723.875
1124,5979.552
1125,724.675
1126,2934.012
1127,3417.453
1128,2158.71
1129,2731.647
1130,990.844
1131,2683.932
1132,790.892
1133,3937.075
1134,804.33
1135,819.681
1136,1802.8485
1137,2806.868
1138,3647.149
1139,3883.226
1140,7604.769533333333
1141,9793.733
1142,810.514
1143,907.172
1144,5498.99
1145,622.692
1146,1203.997
1147,1029.137
1148,10028.447
1149,4543.877
1150,800.205
1151,941.493
1152,1822.121
1153,4288.791
1154,16663.568
1155,1233.759
1156,1730.995
1157,685.222
1158,843.463
1159,10015.876
1160,11092.805
1161,6661.200633333333
1162,1063.92
1163,13397.964
1164,2078.884
1165,6637.82
1166,2076.158
1167,8669.479
1168,905.888
1169,1053.35
1170,7907.664
1171,1028.464
1172,13965.6665
1173,1713.238
1174,2237.729
1175,12216.81
1176,3621.9064833333323
1177,9409.659
1178,668.217
1179,549.152
1180,535.488
1181,9630.655
1182,6752.176
1183,4336.63175
1184,6774.712
1185,2519.499
1186,13867.808728571426
1187,5256.959
1188,4639.536
1189,2318.172
1190,3843.991
1191,761.799
1192,1466.666
1193,9026.606
1194,7942.951
1195,975.017
1196,551.9485
1197,5351.518
1198,10720.765
1199,2647.244
1200,1431.298
1201,922.057
1202,4158.885
1203,4922.856
1204,877.6466666666668
1205,837.958
1206,6307.4
1207,13567.402
1208,579.054
1209,886.746
1210,2982.959
1211,15384.038
1212,996.038
1213,5362.316
1214,464.537
1215,5823.041
1216,5820.244
1217,667.069
1218,991.077
1219,4487.763
1220,2320.389
1221,3241.985
1222,754.074
1223,7048.045
1224,510.4995
1225,775.765
1226,650.378
1227,9010.466
1228,568.079
1229,11588.089
1230,1762.307
1231,8630.884
1232,960.064
1233,2565.069
1234,704.398
1235,1739.963
1236,2269.172
1237,844.154
1238,10311.655
1239,569.61
1240,6280.787
1241,12404.886
1242,14642.119
1243,602.05
1244,2859.188
1245,1759.597
1246,893.593
1247,2131.078
1248,3342.102
1249,12659.586
1250,4428.329
1251,958.969
1252,838.451
1253,740.866
1254,2494.793
1255,694.13
1256,581.081
1257,724.071
1258,17067.891
1259,1737.567
1260,1243.224
1261,1107.376
1262,9071.764
1263,593.908
1264,1030.095
1265,13031.051
1266,1725.15
1267,2980.704
1268,578.201
1269,1484.5971666666667
1270,3971.819
1271,1762.095
1272,7779.993
1273,5298.08
1274,4535.979
1275,2191.465
1276,4591.678
1277,840.145
1278,615.0995
1279,7386.156
1280,10132.792
1281,977.577
1282,691.498
1283,13047.502
1284,1175.299
1285,1225.322
1286,582.157
1287,1007.6721
1288,4261.804
1289,907.322
1290,11469.182
1291,993.068
1292,892.265
1293,2270.241
1294,1084.059
1295,969.78
1296,2007.373
1297,1172.226
1298,1047.599
1299,7035.275
1300,2371.193333333333
1301,2929.604
1302,1222.186
1303,604.979
1304,1104.589
1305,16779.765
1306,3832.754
1307,4639.006
1308,707.569
1309,1959.875
1310,2131.262
1311,1015.393
1312,2886.062
1313,842.731
1314,4128.575
1315,432.159
1316,14993.368
1317,864.403
1318,6243.575
1319,3174.353
1320,2288.155
1321,2438.777833333333
1322,5126.629
1323,9417.483
1324,4445.521
1325,581.151
1326,583.383
1327,10035.223
1328,5914.412
1329,5158.596
1330,8532.904
1331,6747.59
1332,5955.439
1333,5450.552
1334,723.867
1335,5711.289
1336,2964.764
1337,718.756
1338,1556.496
1339,1891.966
1340,16133.196583333334
1341,1088.259
1342,2288.426
1343,5351.897
1344,703.747
1345,4964.449
1346,2763.573
1347,1749.274
1348,13288.276
1349,9376.009
1350,10811.42
1351,14966.108
1352,1520.289
1353,466.87
1354,2833.392
1355,911.164
1356,895.748
1357,2021.212
1358,511.873
1359,2273.271
1360,983.062
1361,3174.777
1362,1044.59
1363,13465.349
1364,1916.059
1365,2547.084
1366,490.59318333333334
1367,4295.116
1368,632.1825
1369,725.104
1370,1377.503
1371,16017.526
1372,618.356
1373,3238.524
1374,2923.275
1375,1639.66875
1376,1260.183
1377,1043.486
1378,5615.754
1379,15859.507
1380,962.882
1381,1147.733
1382,1703.498
1383,938.476
1384,14092.154533333334
1385,13238.437
1386,526.17225
1387,12565.273
1388,489.709
1389,4710.359
1390,795.125
1391,4109.245
1392,13193.7465
1393,2213.60325
1394,6619.618
1395,5467.119
1396,4431.742
1397,1723.714
1398,6771.603
1399,15754.684
1400,2853.101
1401,1316.2516666666668
1402,5268.725
1403,2886.444
1404,1684.305
1405,727.729
1406,4630.273
1407,777.583
1408,854.362
1409,3135.72
1410,4877.279
1411,583.4832000000001
1412,7568.24615
1413,1059.367
1414,1646.1
1415,2561.384
1416,1868.179
1417,4302.173
1418,2313.798
1419,621.647
1420,6724.49
1421,932.494
1422,853.808
1423,4438.024
1424,13024.127
1425,3110.406
1426,467.024
1427,867.159
1428,4344.461
1429,3204.229
1430,1381.1139333333333
1431,4114.78
1432,3699.552
1433,2804.539
1434,5675.461
1435,5347.123
1436,1828.807
1437,2784.367
1438,4141.37
1439,539.287
1440,1891.372
1441,756.101
1442,1058.35
1443,7679.849
1444,1960.89
1445,3860.807
1446,3928.043
1447,1006.412
1448,7484.017
1449,816.473
1450,2772.798
1451,5941.04
1452,16887.448
1453,8284.495
1454,849.16
1455,2268.075
1456,4792.185
1457,763.676
1458,9022.348
1459,815.696
1460,866.335
1461,844.331
1462,796.579
1463,709.08
1464,900.573
1465,5540.294
1466,2507.041
1467,2582.861
1468,1446.952
1469,4368.211
1470,2901.401
1471,483.099
1472,14220.241
1473,12095.54
1474,3980.97
1475,4984.557666666667
1476,593.927
1477,2915.446
1478,1753.228
1479,13004.27
1480,9027.4
1481,4792.9298
1482,1120.092
1483,871.642
1484,5915.854
1485,571.951
1486,11136.752
1487,664.743
1488,585.632
1489,4704.226
1490,651.034
1491,4028.883
1492,1277.741
1493,15337.318
1494,2336.028
1495,875.574
1496,1693.538
1497,854.193
1498,8093.895
1499,1527.6868333333332
1500,738.711
1501,2684.699
1502,1985.127
1503,5979.579
1504,9408.39
1505,4519.264
1506,5143.867
1507,1940.793
1508,17211.027333333328
1509,2419.657
1510,5869.753
1511,6737.596
1512,2210.314
1513,947.0
1514,1588.0821666666668
1515,7915.451
1516,1992.815
1517,17423.374
1518,4034.8
1519,555.876
1520,5306.86
1521,2466.479
1522,870.953
1523,679.378
1524,943.358
1525,5150.805
1526,7932.443333333333
1527,690.18
1528,643.807
1529,916.527
1530,436.806
1531,665.346
1532,1168.564
1533,1832.128
1534,5866.159
1535,13243.222
1536,2835.199
1537,635.913
1538,1162.459
1539,800.344
1540,5474.165
1541,948.013
1542,5036.238
1543,874.05
1544,635.208
1545,16653.993
1546,11446.763
1547,3078.951
1548,11912.503
1549,10186.697
1550,5260.534
1551,1816.226
1552,4123.759
1553,653.491
1554,2650.832
1555,1311.149
1556,2942.785
1557,699.377
1558,4674.399
1559,2723.828
1560,1919.412
1561,2468.89
1562,6718.312
1563,9222.164
1564,3140.863
1565,6194.622
1566,8903.725057142858
1567,4690.269
1568,8764.457
1569,11776.613
1570,613.8313333333333
1571,4425.673166666667
1572,2830.454
1573,5220.068
1574,929.64
1575,3509.113
1576,8362.414
1577,5003.693
1578,2220.487
1579,10184.775
1580,938.833
1581,808.797
1582,545.447
1583,807.565
1584,2162.132
1585,662.311
1586,7084.144
1587,1430.667
1588,1517.284
1589,4282.809
1590,4363.273
1591,5161.566833333333
1592,14299.871
1593,5038.021
1594,1026.242
1595,1608.5440833333334
1596,722.887
1597,740.96
1598,849.499
1599,4571.484
1600,5331.736
1601,683.705
1602,10926.254
1603,1675.252
1604,2160.284
1605,7382.3305
1606,6187.5442
1607,10459.823
1608,691.599
1609,2821.547
1610,17051.837
1611,437.549
1612,1000.946
1613,2505.264
1614,7342.019
1615,470.086
1616,1009.748
1617,2577.694
1618,719.527
1619,1740.815
1620,904.414
1621,2743.278
1622,561.679
1623,4841.619
1624,3284.095
1625,9201.922
1626,5998.012
1627,1802.924
1628,4911.771
1629,5154.387
1630,1125.731
1631,588.685
1632,3029.936
1633,923.479
1634,818.23
1635,3639.614
1636,4565.343
1637,2552.891
1638,6732.338
1639,12412.763
1640,7765.449
1641,1484.481
1642,518.58
1643,832.088
1644,5477.254
1645,7826.293
1646,4083.99
1647,694.162
1648,2484.573166666667
1649,698.92
1650,686.906
1651,997.098
1652,1794.521
1653,3955.945
1654,460.371
1655,1411.282
1656,2576.351
1657,7093.973200000001
1658,1666.512
1659,10971.267
1660,2282.681
1661,2236.71475
1662,1019.133
1663,391.419
1664,3751.785
1665,1118.474
1666,844.824
1667,824.345
1668,564.021
1669,3329.416
1670,533.921
1671,795.63
1672,496.792
1673,730.681
1674,533.8455
1675,4891.999
1676,6402.143
1677,14011.732
1678,808.836
1679,636.138
1680,2336.818
1681,901.492
1682,4518.601
1683,6598.212
1684,2387.136
1685,482.264
1686,2100.619
1687,3254.986
1688,1835.948
1689,3974.116
1690,4987.755
1691,4503.005
1692,10360.691
1693,4609.938
1694,847.833
1695,1969.799
1696,2595.226
1697,2352.869
1698,710.465
1699,619.801
1700,469.956
1701,16038.499
1702,2605.796
1703,517.604
1704,3285.481
1705,16129.537
1706,9966.261
1707,11954.233
1708,2329.06
1709,4168.889
1710,820.89
1711,8414.58
1712,1715.748
1713,8426.958
1714,695.312
1715,7984.737
1716,17011.249
1717,4233.172
1718,932.2376666666668
1719,1215.935
1720,702.622
1721,1795.64
1722,2929.313
1723,3060.609
1724,1072.697
1725,614.8
1726,3488.659
1727,943.738
1728,816.195
1729,4485.965
1730,11148.707333333332
1731,972.032
1732,680.613
1733,401.735
1734,11746.095
1735,4785.144083333334
1736,7413.639
1737,3795.822
1738,4360.376
1739,13647.764
1740,15037.686
1741,11591.557
1742,3239.402
1743,8113.165
1744,1407.818
1745,13694.447766666664
1746,8942.453
1747,4845.078
1748,3235.424
1749,848.399
1750,17345.523
1751,3671.798
1752,1712.017
1753,811.264
1754,2800.597
1755,15967.253
1756,1441.43
1757,1911.132
1758,1562.393
1759,1615.17175
1760,2122.708
1761,2444.189
1762,2520.983
1763,1262.007
1764,14323.584
1765,1019.801
1766,4556.321
1767,1645.915
1768,1009.416
1769,975.187
1770,6400.552
1771,5169.288
1772,658.149
1773,603.037
1774,1823.407
1775,5502.497
1776,937.045
1777,1314.8101666666664
1778,997.746
1779,788.701
1780,1288.4
1781,6515.51
1782,5549.835
1783,2224.331
1784,527.917
1785,775.497
1786,11551.483
1787,12118.972
1788,2058.032
1789,4835.523
1790,763.028
1791,1387.421
1792,4131.168
1793,13739.43
1794,770.108
1795,17213.522333333334
1796,1762.372
1797,1030.52
1798,3892.346
1799,7495.278
1800,1737.872
1801,3508.467
1802,699.049
1803,2296.569
1804,999.113
1805,2379.582
1806,7493.132
1807,805.363
1808,910.519
1809,2429.068
1810,2674.265
1811,543.291
1812,907.869
1813,3000.581
1814,1156.528
1815,6414.265
1816,3543.178433333333
1817,544.405
1818,3246.441
1819,825.03
1820,511.098
1821,12143.337
1822,5400.408
1823,1387.237
1824,4517.837
1825,10095.654
1826,6258.04335
1827,774.484
1828,11451.555
1829,647.263
1830,1782.716
1831,2311.711
1832,6482.794
1833,3716.678
1834,563.5919000000001
1835,12807.219
1836,3193.844
1837,513.709
1838,6498.723
1839,4694.92
1840,1042.6098571428572
1841,1987.017
1842,657.129
1843,1067.659
1844,5535.279
1845,755.754
1846,3458.154
1847,3468.962
1848,1136.1996000000001
1849,770.689
1850,868.274
1851,3628.015
1852,2069.528
1853,426.918
1854,3060.39
1855,2971.083
1856,10152.717
1857,4209.827
1858,417.72
1859,6036.511
1860,2744.356
1861,614.306
1862,1252.915
1863,10079.552
1864,682.34
1865,3029.104
1866,1246.253
1867,4444.02
1868,445.8
1869,7230.243
1870,4705.606
1871,1358.204
1872,4562.152
1873,7413.665
1874,3249.691
1875,654.194
1876,15365.343
1877,5063.489
1878,6742.23
1879,846.926
1880,3309.078
1881,4773.191
1882,14473.771
1883,5441.686
1884,2353.39
1885,596.66
1886,1033.373
1887,1628.451
1888,736.628
1889,1066.384
1890,11575.355
1891,5137.945
1892,785.899
1893,2207.953
1894,483.3315
